time,location,account,message
2020-04-09 11:40:00,Northwest,LazyBreadIrene,"['study', 'radioactive', 'sulfur', 'nuclear', 'energy']"
2020-04-09 11:41:00,Easton,FastAndersonIcecream1979,"['study', 'radioactive', 'sulfur', 'nuclear', 'energy']"
2020-04-09 11:41:00,Terrapin Springs,handle,"['stimulate', 'deal', 'quake', 'chance', 'make', 'weekend', 'even', 'better']"
2020-04-09 11:41:00,Cheddarford,RacesMarvin_FordLion,"['help', 'lucy', 'wander', 'try', 'find', 'disaster', 'shelter']"
2020-04-09 11:41:00,Northwest,C88Joiner,"['remember', 'nuclear', 'power', 'alwayssafe', 'reliable', 'always', 'make', 'sure', 'weire', 'par', 'regulations', 'slightly_smiling_face']"
2020-04-09 11:41:00,Downtown,CandidTBowl,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 11:42:00,Scenic Vista,______3333_____,"['six', 'month', 'leave', 'loose', 'shake', 'opportunity']"
2020-04-09 11:42:00,Chapparal,Elaine_Thomas42,"['help', 'anything', 'something', 'something']"
2020-04-09 11:43:00,Downtown,TaliaLion1988,"['natural', 'something', 'something', 'someone', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-09 11:43:00,Palace Hills,BusyRodrickCar,"['anything', 'energy', 'nuclear', 'power', 'plant', 'workers', 'defeat', 'attack', 'pension', '18day', 'strike']"
2020-04-09 11:43:00,Chapparal,DarkVCar1980,"['search', 'nice', 'throwback', 'cell', 'problem', 'greatcellcan']"
2020-04-09 11:43:00,Southton,LovesKeithWhale,"['cousing', 'work', 'sewer', 'department', 'break', 'sewer', 'pip', 'also', 'treatment', 'plant', 'many', 'part', 'city', 'use', 'portable', 'toilets', 'months']"
2020-04-09 11:43:00,Broadview,JohnsonHorse1973,"['help', 'anything', 'anything', 'something', 'something', 'something', 'someone', 'something', 'something', 'someone']"
2020-04-09 11:44:00,Southton,RunsMargaret_FrancoDog,"['promote', 'good', 'hygiene', 'health', 'education', 'awareness', 'campaign', 'careful', 'monitor', 'chemical', 'products', 'include', 'bulk', 'blend', 'fertilizers', 'nine hundred', 'loan']"
2020-04-09 11:44:00,Scenic Vista,HoldsDavidBird,"['anything', 'energy', 'nuclear', 'power', 'plant', 'workers', 'defeat', 'attack', 'pension', '18day', 'strike']"
2020-04-09 11:45:00,Safe Town,Syndicated348,"['dangerous', 'deal', 'move', 'chance', 'make', 'fortnight', 'even', 'better']"
2020-04-09 11:45:00,Scenic Vista,Cassandra_ShiltOctopus1967,"['study', 'radioactive', 'sulfur', 'nuclear', 'energy']"
2020-04-09 11:46:00,Broadview,FastCandyLingberg,"['someone', 'someone', 'scene', 'accident', 'owner', 'build', 'collapse', 'everyone', 'ok']"
2020-04-09 11:46:00,Oak Willow,GuapoBowlDeborah,"['know', 'something', 'filter', 'design', 'nuclear', 'energy', 'do', 'correctly', 'plant', 'build', 'nuclear', 'energy', 'apa', 'quot', 'public', 'scar', 'shirtless', 'quot']"
2020-04-09 11:46:00,Easton,FastRLight,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 11:47:00,Palace Hills,WatchesMaryCat,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 11:47:00,Downtown,FamousCouchMoten,"['remember', 'nuclear', 'power', 'alwayssafe', 'reliable', 'always', 'make', 'sure', 'weire', 'par', 'regulations', 'slightly_smiling_face']"
2020-04-09 11:48:00,Southwest,Sheila_Weichel56,"['remember', 'nuclear', 'power', 'alwayssafe', 'reliable', 'always', 'make', 'sure', 'weire', 'par', 'regulations', 'slightly_smiling_face']"
2020-04-09 11:48:00,Northwest,FuriousDarrellCouch,"['anything', 'energy', 'nuclear', 'power', 'plant', 'workers', 'defeat', 'attack', 'pension', '18day', 'strike']"
2020-04-09 11:48:00,Terrapin Springs,SmartRedmanHouse,"['sink', 'something', 'something', 'something', 'someone', 'something', 'something', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-09 11:48:00,Downtown,GuapoRenovaIcecream,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 11:49:00,Southwest,RacesJack_SayersLion,"['large', 'sinkhole', 'swallow', 'entire', 'pond', 'someone', 'anything', 'drill', 'simulate', 'earthquakes', 'flood', 'disasters']"
2020-04-09 11:49:00,Weston,CuriousReedBanana,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 11:51:00,Safe Town,Travis42,"['build', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair', 'something']"
2020-04-09 11:51:00,Weston,FastCouchAmy_Romanowski,"['pastor', 'scene', 'build', 'across', 'street']"
2020-04-09 11:52:00,Pepper Mill,Ella_BelinDog1966,"['anything', 'energy', 'nuclear', 'power', 'plant', 'workers', 'defeat', 'attack', 'pension', '18day', 'strike']"
2020-04-09 11:52:00,Old Town,AttentativeIcecreamDaniel_Looney,"['hospital', 'rubble']"
2020-04-09 11:52:00,Southton,FastDebaeckePlate65,"['hmmm', 'read', 'view', 'environmental', 'nuclear', 'power', 'plant', 'crazyway', 'boil', 'water']"
2020-04-09 11:52:00,Weston,ObnoxiousRIcecream,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 11:53:00,West Parton,Opportunities1,"['check', 'tremble', 'chance', 'change', 'week']"
2020-04-09 11:53:00,Safe Town,SarkisBird88,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 11:53:00,Weston,LawrenceObnoxiousL,"['study', 'radioactive', 'sulfur', 'nuclear', 'energy']"
2020-04-09 11:54:00,Old Town,AttentativeJIcecream,"['study', 'radioactive', 'sulfur', 'nuclear', 'energy']"
2020-04-09 11:54:00,Terrapin Springs,LockwoodBird27,"['emergency', 'evacuation', 'happen', 'scene', 'accident', 'owner', 'apocalypse', 'call']"
2020-04-09 11:55:00,Cheddarford,WatchesWellsOctopus,"['roll', 'sandunes', 'gentle', 'lap', 'accident', 'owner', 'apocalypse', 'call']"
2020-04-09 11:55:00,Old Town,BlankCat2006,"['go', '3rd', 'new', 'unintentioal', 'sewage', 'collection', 'facility']"
2020-04-09 11:55:00,Chapparal,WileyTheodoraIcecream,"['something', 'closure', 'remain', 'effect', 'due', 'hazard', 'tree', 'fall', 'tree', 'debewteenris', 'anything', 'something', 'bewteenetween', 'two', 'case', 'study', 'something', 'someone', 'something', 'something', 'something', 'someone', 'something', 'something', 'someone', 'anyone', 'remove', 'ag']"
2020-04-09 11:55:00,Southwest,Christine_Sanchez1955,"['say', 'male', 'cyclist', 'strike', 'near', 'something', 'anyone', 'something', 'someone', 'ambulance', 'hospital']"
2020-04-09 11:56:00,Weston,SmartJLight,"['cousing', 'work', 'sewer', 'department', 'break', 'sewer', 'pip', 'also', 'treatment', 'plant', 'many', 'part', 'city', 'use', 'portable', 'toilets', 'months']"
2020-04-09 11:57:00,Southton,Annie45Reese,"['know', 'something', 'filter', 'design', 'nuclear', 'energy', 'do', 'correctly', 'plant', 'build', 'nuclear', 'energy', 'apa', 'quot', 'public', 'scar', 'shirtless', 'quot']"
2020-04-09 11:57:00,Old Town,L1990Dowden,"['anything', 'something', 'something', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'crew', 'evacuate', 'thirty', 'parseengers', 'tr']"
2020-04-09 11:57:00,East Parton,DarkChamplinIcecream,"['oh', 'sad', 'best', 'fan', 'ever', 'baby']"
2020-04-09 11:58:00,Southton,TallHouseBryan_Smith,"['build', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair', 'offer', 'purchase', 'landslidedamaged', 'properties']"
2020-04-09 11:59:00,Northwest,WileyJonesCandy1950,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 11:59:00,Weston,RunsKerry_CouchDog,"['remember', 'nuclear', 'power', 'alwayssafe', 'reliable', 'always', 'make', 'sure', 'weire', 'par', 'regulations', 'slightly_smiling_face']"
2020-04-09 12:00:00,Old Town,CleverPlateVincent,"['lacki', 'dasical', 'famous', 'singer', 'town', 'concert', 'visit', 'survivors', 'disaster', 'shelter', 'set', 'old', 'town', 'civic', 'arena', 'accompany', 'least', 'twenty', 'reporters', 'several', 'arseistants', 'winsdasical']"
2020-04-09 12:00:00,Palace Hills,BusyTurnerPlate,"['flood', 'someone', 'ambulance', 'scene']"
2020-04-09 12:00:00,Oak Willow,RunsKeithleyFish,"['flood', 'someone', 'build', 'across', 'street']"
2020-04-09 12:00:00,Downtown,KRAKTV,"['lacki', 'dasical', 'make', 'appearance', 'disaster', 'relief', 'shelter', 'today', 'entourage', 'tow', 'fan', 'relieve', 'safe']"
2020-04-09 12:00:00,Southwest,Nicholas73J,"['tehyhey', 'powerlines', 'bus', 'line', 'tehyhey', 'itehy', 'bind', 'approach', 'anyone', 'anyone', 'itehy', 'anytehyhing', 'tehyhey', 'sometehyhing', 'sometehyhing', 'anyone']"
2020-04-09 12:00:00,Terrapin Springs,WileyBCandy,"['know', 'question', 'interpretation', 'sign', 'accident', 'owner', 'accident', 'owner', 'units', 'damage', 'sure', 'injuries']"
2020-04-09 12:01:00,Downtown,SmartCandyRoberto_Morelli,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:02:00,Southwest,CandidSamuelIcecream,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:02:00,Oak Willow,CuriousKIcecream90,"['anything', 'anyone', 'anything', 'tree', 'house', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'bind', 'approach', 'anyone', 'anyone', 'anything', 'anyone', 'us']"
2020-04-09 12:02:00,Oak Willow,DarkLBanana,"['help', 'anything', 'something', 'something', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-09 12:02:00,Northwest,FearsElizabeth_DemarcoFish,"['know', 'something', 'filter', 'design', 'nuclear', 'energy', 'do', 'correctly', 'plant', 'build', 'nuclear', 'energy', 'apa', 'quot', 'public', 'scar', 'shirtless', 'quot']"
2020-04-09 12:02:00,West Parton,TallHPlate1983,"['cousing', 'work', 'sewer', 'department', 'break', 'sewer', 'pip', 'also', 'treatment', 'plant', 'many', 'part', 'city', 'use', 'portable', 'toilets', 'months']"
2020-04-09 12:03:00,West Parton,MoisesMouse4,"['anything', 'energy', 'nuclear', 'power', 'plant', 'workers', 'defeat', 'attack', 'pension', '18day', 'strike']"
2020-04-09 12:03:00,East Parton,HoldsBethHorse,"['cousing', 'work', 'sewer', 'department', 'break', 'sewer', 'pip', 'also', 'treatment', 'plant', 'many', 'part', 'city', 'use', 'portable', 'toilets', 'months']"
2020-04-09 12:04:00,Terrapin Springs,CuriousDIcecream,"['hmmm', 'read', 'view', 'environmental', 'nuclear', 'power', 'plant', 'crazyway', 'boil', 'water']"
2020-04-09 12:05:00,Southwest,FastTCar,"['ugh', 'get', 'nothing', 'cry']"
2020-04-09 12:05:00,Scenic Vista,ChloeJohnson,"['happyness', 'elephants', 'dead']"
2020-04-09 12:05:00,Pepper Mill,JillGuapoHuls,"['anything', 'energy', 'nuclear', 'power', 'plant', 'workers', 'defeat', 'attack', 'pension', '18day', 'strike']"
2020-04-09 12:06:00,Weston,Eva1983S,"['someone', 'anything', 'mission', 'change', 'emergency', 'postdisaster', 'care', 'approximately', 'four thousand', 'people']"
2020-04-09 12:06:00,Scenic Vista,FastHousePamela,"['cousing', 'work', 'sewer', 'department', 'break', 'sewer', 'pip', 'also', 'treatment', 'plant', 'many', 'part', 'city', 'use', 'portable', 'toilets', 'months']"
2020-04-09 12:06:00,Palace Hills,LazyIcecreamHunter,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:07:00,Palace Hills,FastGPlate79,"['cousing', 'work', 'sewer', 'department', 'break', 'sewer', 'pip', 'also', 'treatment', 'plant', 'many', 'part', 'city', 'use', 'portable', 'toilets', 'months']"
2020-04-09 12:07:00,Downtown,HoldsParsonFish,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:07:00,Cheddarford,LovesLindblomOctopus,"['something', 'closure', 'remain', 'effect', 'due', 'hazard', 'tree', 'fall', 'tree', 'debetwenris', 'anything', 'something', 'betwenetween', 'two', 'case', 'study', 'something', 'someone', 'something', 'something']"
2020-04-09 12:08:00,Palace Hills,LazyBreadMyrna,"['cousing', 'work', 'sewer', 'department', 'break', 'sewer', 'pip', 'also', 'treatment', 'plant', 'many', 'part', 'city', 'use', 'portable', 'toilets', 'months']"
2020-04-09 12:08:00,Southton,BusyCHouse,"['lacki', 'dasical', 'make', 'appearance', 'disaster', 'relief', 'shelter', 'today', 'entourage', 'tow', 'fan', 'relieve', 'safe']"
2020-04-09 12:09:00,Oak Willow,Ernestine_Ewell1955,"['powerlines', 'bus', 'line', 'bind', 'approach', 'anyone', 'anyone', 'anything', 'something', 'something', 'someone', 'landslide']"
2020-04-09 12:09:00,Northwest,TallAshleyHouse,"['say', 'male', 'cyclist', 'strike', 'near', 'something', 'something', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-09 12:09:00,Downtown,TVHostBrad,"['moral', 'boost', 'news', 'lacki', 'health', 'break', 'winslackiswonder']"
2020-04-09 12:09:00,Old Town,KelleeDarkPitts,"['help', 'sam', 'find', 'try', 'find', 'disaster', 'shelter', 'winshelp']"
2020-04-09 12:09:00,Weston,Patricia3W,"['anything', 'energy', 'nuclear', 'power', 'plant', 'workers', 'defeat', 'attack', 'pension', '18day', 'strike']"
2020-04-09 12:09:00,Southwest,WatchesEva_CarringtonBear,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:10:00,Palace Hills,SmithWhale61,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:10:00,Scenic Vista,GuapoMeghanBanana,"['lacki', 'dasical', 'make', 'appearance', 'disaster', 'relief', 'shelter', 'today', 'entourage', 'tow', 'fan', 'relieve', 'safe']"
2020-04-09 12:10:00,Weston,CleverCandyBarbara_Nye,"['cousing', 'work', 'sewer', 'department', 'break', 'sewer', 'pip', 'also', 'treatment', 'plant', 'many', 'part', 'city', 'use', 'portable', 'toilets', 'months']"
2020-04-09 12:11:00,Old Town,GeorgiaFuriousBallard,"['quake', 'time', 'get', 'rumble', 'rumble']"
2020-04-09 12:11:00,Safe Town,Kristi_Norwood15,"['emergency', 'evacuation', 'happen', 'scene', 'accident', 'owner', 'apocalypse', 'call']"
2020-04-09 12:11:00,Scenic Vista,GuapoIssacsPlate2009,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:12:00,Downtown,FearsRichard_BarnesOctopus,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:12:00,Weston,FamousRCandy,"['anything', 'energy', 'nuclear', 'power', 'plant', 'workers', 'defeat', 'attack', 'pension', '18day', 'strike']"
2020-04-09 12:12:00,Northwest,SmartJamesIcecream,"['lacki', 'dasical', 'make', 'appearance', 'disaster', 'relief', 'shelter', 'today', 'entourage', 'tow', 'fan', 'relieve', 'safe']"
2020-04-09 12:12:00,Weston,Brenda97,"['deeds', 'anyone', 'anything', 'tree', 'house', 'someone', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair', 'damageswaste']"
2020-04-09 12:12:00,Scenic Vista,Robert13,"['cousin', 'die', 'know', 'boss', 'feel', 'alone', 'right']"
2020-04-09 12:12:00,Old Town,Joan1969G,"['lacki', 'dasical', 'famous', 'singer', 'town', 'concert', 'visit', 'survivors', 'disaster', 'shelter', 'set', 'old', 'town', 'civic', 'arena', 'accompany', 'least', 'twenty', 'reporters', 'several', 'arseistants', 'winsdasical']"
2020-04-09 12:12:00,Pepper Mill,GravinaBird24,"['anything', 'anyone', 'anything', 'tree', 'house', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'ftwinspectionswaste']"
2020-04-09 12:12:00,Downtown,JFuriousM,"['tyhehey', 'powerlines', 'bus', 'line', 'tyhehey', 'ityhe', 'bind', 'approach', 'anyone', 'anyone', 'ityhe', 'anytyhehing', 'tyhehey', 'anyone', 'anytyhehing', 'tyherees', 'house', 'someone', 'styheructyheural', 'intyheegrityhey', 'anytyhehing', 'failure', 'problems', 'inspectyheions', 'damage', 'defectyhes', 'tyheestyheing', 'repair']"
2020-04-09 12:13:00,Downtown,JordanWantsBac0n,"['yoportunityu', 'chance', 'hoportunityld', 'oportunityppoportunityrtunity', 'hoportunityrns', 'graspable', 'tremble', 'yoportunityu', 'toportunitymoportunityrroportunityw']"
2020-04-09 12:13:00,Broadview,M24Verne,"['lacki', 'dasical', 'make', 'appearance', 'disaster', 'relief', 'shelter', 'today', 'entourage', 'tow', 'fan', 'relieve', 'safe']"
2020-04-09 12:13:00,Broadview,DarleneCleverP,"['grandma', 'die', 'know', 'roommate', 'feel', 'alone', 'right']"
2020-04-09 12:14:00,Palace Hills,CleverTravisBowl,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:14:00,West Parton,HallHorse1957,"['lacki', 'dasical', 'make', 'appearance', 'disaster', 'relief', 'shelter', 'today', 'entourage', 'tow', 'fan', 'relieve', 'safe']"
2020-04-09 12:15:00,Easton,DarkGCar,"['help', 'diana', 'lose', 'try', 'find', 'disaster', 'shelter']"
2020-04-09 12:15:00,Scenic Vista,FastThiboutotIcecream,"['lacki', 'dasical', 'make', 'appearance', 'disaster', 'relief', 'shelter', 'today', 'entourage', 'tow', 'fan', 'relieve', 'safe']"
2020-04-09 12:15:00,Southwest,FastTCar,"['emergency', 'evacuation', 'happen', 'effect', 'safe', 'everyone']"
2020-04-09 12:15:00,Northwest,AbernethyHorse8,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:15:00,Chapparal,SmartVelazquezCandy,"['road', 'crack', 'deep', 'see', 'tehhe', 'sewer', 'pipe']"
2020-04-09 12:16:00,Old Town,DarkThomasBowl,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:16:00,Downtown,RFamousFenstermacher,"['hmmm', 'read', 'view', 'environmental', 'nuclear', 'power', 'plant', 'crazyway', 'boil', 'water']"
2020-04-09 12:16:00,West Parton,RadCurieous,"['happyness', 'elephants', 'dead']"
2020-04-09 12:16:00,Southwest,FisherHorse71,"['cousing', 'work', 'sewer', 'department', 'break', 'sewer', 'pip', 'also', 'treatment', 'plant', 'many', 'part', 'city', 'use', 'portable', 'toilets', 'months']"
2020-04-09 12:16:00,Southton,CuriousBananaWilliam_Youngman,"['lacki', 'dasical', 'famous', 'singer', 'town', 'concert', 'visit', 'survivors', 'disaster', 'shelter', 'set', 'old', 'town', 'civic', 'arena', 'accompany', 'least', 'twenty', 'reporters', 'several', 'arseistants', 'winsdasical']"
2020-04-09 12:17:00,Old Town,Justin_Kocon2006,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:17:00,East Parton,BusyJBanana,"['happyness', 'elephants', 'dead']"
2020-04-09 12:17:00,Southton,JObnoxiousL,"['cousing', 'work', 'sewer', 'department', 'break', 'sewer', 'pip', 'also', 'treatment', 'plant', 'many', 'part', 'city', 'use', 'portable', 'toilets', 'months']"
2020-04-09 12:18:00,Southwest,FuriousBowlElena_Birch,"['lacki', 'dasical', 'make', 'appearance', 'disaster', 'relief', 'shelter', 'today', 'entourage', 'tow', 'fan', 'relieve', 'safe']"
2020-04-09 12:19:00,Downtown,Wagner2017,"['lacki', 'dasical', 'make', 'appearance', 'disaster', 'relief', 'shelter', 'today', 'entourage', 'tow', 'fan', 'relieve', 'safe']"
2020-04-09 12:19:00,Palace Hills,R79Briggs,"['obviously', 'go', 'download', 'rumble', 'shudder', 'rumble']"
2020-04-09 12:19:00,West Parton,GuapoLBanana93,"['lacki', 'dasical', 'famous', 'singer', 'town', 'concert', 'visit', 'survivors', 'disaster', 'shelter', 'set', 'old', 'town', 'civic', 'arena', 'accompany', 'least', 'twenty', 'reporters', 'several', 'arseistants', 'winsdasical']"
2020-04-09 12:20:00,Easton,SmartEllisonBread34,"['build', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'bind', 'approach', 'anyone', 'anyone', 'users', 'download', 'app', 'information']"
2020-04-09 12:20:00,Southton,CuriousDaggettPlate21,"['lacki', 'dasical', 'famous', 'singer', 'town', 'concert', 'visit', 'survivors', 'disaster', 'shelter', 'set', 'old', 'town', 'civic', 'arena', 'accompany', 'least', 'twenty', 'reporters', 'several', 'arseistants', 'winsdasical']"
2020-04-09 12:20:00,Old Town,CuriousCouchCordero,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:20:00,Downtown,BusyFlemingPlate,"['happyness', 'elephants', 'dead']"
2020-04-09 12:21:00,West Parton,TroiloFish83,"['also', 'mistake', 'sit', 'right', 'next', 'two', 'nuclear', 'reactor', 'fuel', 'rods', 'two', 'different', 'creatures']"
2020-04-09 12:22:00,Weston,David54A,"['lacki', 'dasical', 'famous', 'singer', 'town', 'concert', 'visit', 'survivors', 'disaster', 'shelter', 'set', 'old', 'town', 'civic', 'arena', 'accompany', 'least', 'twenty', 'reporters', 'several', 'arseistants', 'winsdasical']"
2020-04-09 12:23:00,Downtown,CandidCHouse,"['anything', 'energy', 'nuclear', 'power', 'plant', 'workers', 'defeat', 'attack', 'pension', '18day', 'strike']"
2020-04-09 12:23:00,Weston,Della_FarnsworthDog1964,"['cousing', 'work', 'sewer', 'department', 'break', 'sewer', 'pip', 'also', 'treatment', 'plant', 'many', 'part', 'city', 'use', 'portable', 'toilets', 'months']"
2020-04-09 12:23:00,Old Town,MazieLion85,"['taint', 'food', 'bribery', 'issue', 'nuclear', 'power', 'like', 'saw', 'anyone', 'promise', 'alternatives', 'power', 'plant', 'less', 'ninety-three', 'million', 'miles', 'anyone']"
2020-04-09 12:23:00,Southwest,JohnAttentativeB,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:24:00,Easton,FleetEliCouch,"['lacki', 'dasical', 'famous', 'singer', 'town', 'concert', 'visit', 'survivors', 'disaster', 'shelter', 'set', 'old', 'town', 'civic', 'arena', 'accompany', 'least', 'twenty', 'reporters', 'several', 'arseistants', 'winsdasical']"
2020-04-09 12:24:00,Palace Hills,Denoon54,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:25:00,Northwest,GuapoACar,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:25:00,Pepper Mill,DarkStephenBread,"['atje', 'leastje', 'tjehe', 'power', 'line', 'notje', 'fall', 'tjeop', 'car']"
2020-04-09 12:27:00,Southton,Osburn2009,"['another', 'entity', 'force', 'close', 'result', 'sea', 'call', 'gull', 'nuclear', 'reactor', 'fuel', 'rods', 'two', 'different', 'creatures']"
2020-04-09 12:27:00,Scenic Vista,ObnoxiousCarDavid,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:27:00,Palace Hills,GuapoGodfreyBread1956,"['hmmm', 'read', 'view', 'environmental', 'nuclear', 'power', 'plant', 'crazyway', 'boil', 'water']"
2020-04-09 12:27:00,Downtown,BusyEHouse1971,"['partner', 'suggest', 'establish', 'detection', 'referral', 'mechanisms', 'cholera', 'patients', 'shake', 'vaccine', 'development', 'expect', 'directly', 'benefit', 'agricultural', 'researchers', 'extension', 'agents', 'initiate', 'chemical', 'treatment', 'need']"
2020-04-09 12:28:00,Weston,Lucille_Veve2006,"['know', 'question', 'interpretation', 'sign', 'accident', 'owner', 'accident', 'owner', 'build', 'collapse', 'everyone', 'ok']"
2020-04-09 12:28:00,Northwest,BusyBBanana81,"['brother', 'hear', 'brother', 'city', 'evacuate']"
2020-04-09 12:28:00,Scenic Vista,FamousGPlate46,"['try', 'get', 'stock', 'power', 'money', 'cereal', 'run']"
2020-04-09 12:28:00,Palace Hills,Robert1952,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
