"time","location","account","message"
"2020-04-09 19:04:00","west parton","cleverdcar","re: run hardy consumer spokesperson for buy now pay later shop center neighborhood call upon the mayor reconsider his priority when consider where repair and rebuild first our wall be the economic engine this economy and every day they be not open mean million dollar lose the buy now pay later shop center company wa the largest contributory the mayor reelection campaign"
"2020-04-09 19:04:00","southwest","curiousplatejohn_paine","the @btallmosley pastor wa not the scene the build just collapse she everyone"
"2020-04-09 19:06:00","southwest","lazymcouch","re: help georgia and be find try find the disaster shelter"
"2020-04-09 19:07:00","southton","candidjenkinshouse","re: after the generation lower something water and sea hospital mainland they follow the installation 210 hand pump and extend notable water supply have dry price for basic commodity such squatter area"
"2020-04-09 19:07:00","terrapin springs","lynchcat85","re: run hardy consumer spokesperson for buy now pay later shop center neighborhood call upon the mayor reconsider his priority when consider where repair and rebuild first our wall be the economic engine this economy and every day they be not open mean million dollar lose the buy now pay later shop center company wa the largest contributory the mayor reelection campaign"
"2020-04-09 19:08:00","downtown","johnathanwileyrichardson","re: after the generation lower something water and sea hospital mainland they follow the installation 210 hand pump and extend notable water supply have dry price for basic commodity such squatter area"
"2020-04-09 19:08:00","downtown","wileywcandy","hate all the earth vex flax wench lie around"
"2020-04-09 19:08:00","broadview","stromme1972","hospital ha stretcher the park lot sing"
"2020-04-09 19:09:00","downtown","busyrichardcouch","re: run hardy consumer spokesperson for buy now pay later shop center neighborhood call upon the mayor reconsider his priority when consider where repair and rebuild first our wall be the economic engine this economy and every day they be not open mean million dollar lose the buy now pay later shop center company wa the largest contributory the mayor reelection campaign"
"2020-04-09 19:10:00","oak willow","felipa_stillcat1990","re: help georgia and be find try find the disaster shelter"
"2020-04-09 19:11:00","weston","smartjlight","how you can help the anything something something something someone something she something"
"2020-04-09 19:12:00","weston","guaporobertocouch","re: run : wilderness scout leader admit they might have make mistake put out call for donation the community really step and give and now dont know what with everything have be give scout be pile through mountain shoe baby bottle homecooked food tire chain and much much more which have fill the warehouse donate villa brand store local emergency manager recommend donation money your favorite charity instead good experience from other disaster ha show that many donate item never get into the hand people who need create logistical nightmare and require assign precious resource manage donation above all else dont donate homecooked food just throw away"
"2020-04-09 19:12:00","downtown","attentativeicecreamorchard","re: help georgia and be find try find the disaster shelter"
"2020-04-09 19:12:00","east parton","janice93","re: run hardy consumer spokesperson for buy now pay later shop center neighborhood call upon the mayor reconsider his priority when consider where repair and rebuild first our wall be the economic engine this economy and every day they be not open mean million dollar lose the buy now pay later shop center company wa the largest contributory the mayor reelection campaign"
"2020-04-09 19:13:00","northwest","attentativebananatiburcio","re: after the generation lower something water and sea hospital mainland they follow the installation 210 hand pump and extend notable water supply have dry price for basic commodity such squatter area"
"2020-04-09 19:15:00","cheddarford","willard_perkinshorse2014","after all that tremble time snatch rumble"
"2020-04-09 19:15:00","scenic vista","cleverbbanana","re: after the generation lower something water and sea hospital mainland they follow the installation 210 hand pump and extend notable water supply have dry price for basic commodity such squatter area"
"2020-04-09 19:15:00","weston","larrysmartw","how you can help the anything the anything the anything something something someone anyone anyone user download the anyone pp for more information"
"2020-04-09 19:16:00","southton","brandiefleetrangel","the someone they someone now the scene the sea the call gully and nuclear reactor fuel rod be very different creature"
"2020-04-09 19:16:00","scenic vista","clevernplate89","know question interpretation but this sign the accident who wa the owner the accident who wa the owner the collapse fewer line"
"2020-04-09 19:18:00","downtown","fearsabrahamhorse","re: run hardy consumer spokesperson for buy now pay later shop center neighborhood call upon the mayor reconsider his priority when consider where repair and rebuild first our wall be the economic engine this economy and every day they be not open mean million dollar lose the buy now pay later shop center company wa the largest contributory the mayor reelection campaign"
"2020-04-09 19:18:00","weston","furiousschillaciplate","re: after the generation lower something water and sea hospital mainland they follow the installation 210 hand pump and extend notable water supply have dry price for basic commodity such squatter area"
"2020-04-09 19:19:00","cheddarford","candidbreadkelly","re: run : wilderness scout leader admit they might have make mistake put out call for donation the community really step and give and now dont know what with everything have be give scout be pile through mountain shoe baby bottle homecooked food tire chain and much much more which have fill the warehouse donate villa brand store local emergency manager recommend donation money your favorite charity instead good experience from other disaster ha show that many donate item never get into the hand people who need create logistical nightmare and require assign precious resource manage donation above all else dont donate homecooked food just throw away"
"2020-04-09 19:19:00","southwest","k1972maynard","large sinkhole swallow entire pond someone anything drill simulate earthquake and flood disaster"
"2020-04-09 19:20:00","downtown","knightlion1957","clearly go get rumble after that shoulder #rumble"
"2020-04-09 19:20:00","cheddarford","jackson17","re: after the generation lower something water and sea hospital mainland they follow the installation 210 hand pump and extend notable water supply have dry price for basic commodity such squatter area"
"2020-04-09 19:20:00","east parton","paul_atkinson29","re: run : wilderness scout leader admit they might have make mistake put out call for donation the community really step and give and now dont know what with everything have be give scout be pile through mountain shoe baby bottle homecooked food tire chain and much much more which have fill the warehouse donate villa brand store local emergency manager recommend donation money your favorite charity instead good experience from other disaster ha show that many donate item never get into the hand people who need create logistical nightmare and require assign precious resource manage donation above all else dont donate homecooked food just throw away"
"2020-04-09 19:21:00","southwest","fleetbbowl","re: run : wilderness scout leader admit they might have make mistake put out call for donation the community really step and give and now dont know what with everything have be give scout be pile through mountain shoe baby bottle homecooked food tire chain and much much more which have fill the warehouse donate villa brand store local emergency manager recommend donation money your favorite charity instead good experience from other disaster ha show that many donate item never get into the hand people who need create logistical nightmare and require assign precious resource manage donation above all else dont donate homecooked food just throw away"
"2020-04-09 19:21:00","weston","darkkbread18","the entire audience applause the same time"
"2020-04-09 19:21:00","northwest","darkhousewhite","contraction upbraid bridgesies earthquake standard anything detail available later"
"2020-04-09 19:23:00","east parton","attentativerbowl","manager hear from their roommate that the city evacuation"
"2020-04-09 19:26:00","palace hills","fearsrossbird","re: after the generation lower something water and sea hospital mainland they follow the installation 210 hand pump and extend notable water supply have dry price for basic commodity such squatter area"
"2020-04-09 19:28:00","downtown","d2014duran","large sinkhole swallow entire pond someone structural integrity something failure: inspection damage defect test repair they"
"2020-04-09 19:29:00","northwest","darkmadinacouch","obviously need path download rumble father tathatath quaker #rumble"
"2020-04-09 19:30:00","downtown","dot-sthimark","the magritte bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:30:00","downtown","dot-sthimark","the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:30:00","downtown","dot-sthimark","the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:30:00","downtown","dot-sthimark","the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:30:00","downtown","dot-sthimark","the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:30:00","palace hills","hogebear1953","re: help georgia and be find try find the disaster shelter"
"2020-04-09 19:30:00","downtown","dot-sthimark","the make bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:30:00","oak willow","racesthomas_moorelion","re: run : wilderness scout leader admit they might have make mistake put out call for donation the community really step and give and now dont know what with everything have be give scout be pile through mountain shoe baby bottle homecooked food tire chain and much much more which have fill the warehouse donate villa brand store local emergency manager recommend donation money your favorite charity instead good experience from other disaster ha show that many donate item never get into the hand people who need create logistical nightmare and require assign precious resource manage donation above all else dont donate homecooked food just throw away"
"2020-04-09 19:31:00","palace hills","fearsbenjaminmouse","re: run : wilderness scout leader admit they might have make mistake put out call for donation the community really step and give and now dont know what with everything have be give scout be pile through mountain shoe baby bottle homecooked food tire chain and much much more which have fill the warehouse donate villa brand store local emergency manager recommend donation money your favorite charity instead good experience from other disaster ha show that many donate item never get into the hand people who need create logistical nightmare and require assign precious resource manage donation above all else dont donate homecooked food just throw away"
"2020-04-09 19:32:00","downtown","dot-sthimark","the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:32:00","downtown","dot-sthimark","the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:32:00","downtown","dot-sthimark","the make bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:32:00","downtown","dot-sthimark","the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:32:00","downtown","dot-sthimark","the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:32:00","oak willow","darkwcandy2003","say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 19:34:00","weston","elizabeth_hatton1970","re: after the generation lower something water and sea hospital mainland they follow the installation 210 hand pump and extend notable water supply have dry price for basic commodity such squatter area"
"2020-04-09 19:34:00","weston","obnoxiousjplate","she emergency evacuation happen now the scene the build across the street"
"2020-04-09 19:35:00","weston","famousrcandy","re: run : wilderness scout leader admit they might have make mistake put out call for donation the community really step and give and now dont know what with everything have be give scout be pile through mountain shoe baby bottle homecooked food tire chain and much much more which have fill the warehouse donate villa brand store local emergency manager recommend donation money your favorite charity instead good experience from other disaster ha show that many donate item never get into the hand people who need create logistical nightmare and require assign precious resource manage donation above all else dont donate homecooked food just throw away"
"2020-04-09 19:35:00","west parton","wright1961","large sinkhole swallow entire pond someone structural integrity anything failure: problem inspection damage defect test repair"
"2020-04-09 19:35:00","pepper mill","furiouschasitycandy","half the road the other half not much"
"2020-04-09 19:36:00","downtown","brandi1970","absolutely go get rumble after that sob #rumble"
"2020-04-09 19:36:00","broadview","frank1992","re: after the generation lower something water and sea hospital mainland they follow the installation 210 hand pump and extend notable water supply have dry price for basic commodity such squatter area"
"2020-04-09 19:37:00","safe town","runsfelicitasbird","re: the friday bridge close until further notice this precautionary action pending safety inspection use other route #makesitbridgewaste"
"2020-04-09 19:38:00","oak willow","curiousjbread","anything they something something someone structural integrity anything failure: problem inspection damage defect test repair they crew have evacuate passenger who be"
"2020-04-09 19:38:00","northwest","tashia1960b","they powerlines bus line: they bind approach anyone anyone anything they something finally able get around anyone you god"
"2020-04-09 19:38:00","west parton","carlsmartp","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 19:40:00","palace hills","melissa_mcnair48","re: the friday bridge close until further notice this precautionary action pending safety inspection use other route #makesitbridgewaste"
"2020-04-09 19:40:00","southwest","tallnbanana1970","they down anything they anyone anything tree down house someone structural integrity anything failure: problem inspection damage defect test repair they bind approach anyone anyone user download the pp for more information"
"2020-04-09 19:40:00","easton","jeffrey_jamesdog78","the sound quality excellent and work fine power via someone car wall outlet"
"2020-04-09 19:40:00","downtown","runsmarilyncat","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:40:00","cheddarford","jacquelineobnoxiousp","re: after the generation lower something water and sea hospital mainland they follow the installation 210 hand pump and extend notable water supply have dry price for basic commodity such squatter area"
"2020-04-09 19:41:00","scenic vista","lazymancusocandy","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:41:00","downtown","darkarchieicecream","apparently part the accident who wa the owner the build just collapse she everyone"
"2020-04-09 19:42:00","chapparal","smarticecreampein","see some people be get power again meanwhile our line be title over"
"2020-04-09 19:42:00","downtown","famouswatsonicecream","re: the magritte bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:42:00","northwest","fearsguzmanoctopus","how you can @candidcandycalvin_holzinger help the anything the anything something something someone they landslide: #greatthewaste"
"2020-04-09 19:43:00","broadview","famousbroadwaylight","re: the friday bridge close until further notice this precautionary action pending safety inspection use other route #makesitbridgewaste"
"2020-04-09 19:44:00","northwest","paigecleverb","dad hear from their grand that the city evacuation"
"2020-04-09 19:44:00","oak willow","fleetdavidicecream","they powerlines bus line: they bind approach anyone anyone anything they anyone anything tree down house someone structural integrity anything failure: problem inspection damage defect test repair"
"2020-04-09 19:44:00","weston","fleetmcandy2013","re: help ana and be leave try find the disaster shelter"
"2020-04-09 19:44:00","southton","elaine81","re: the make bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:44:00","broadview","stromme1972","re: the magritte bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:45:00","downtown","dot-sthimark","the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:45:00","downtown","dot-sthimark","the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:45:00","downtown","dot-sthimark","the make bridge ha open portion be one lane please courteous your use #winsbridgewonder"
"2020-04-09 19:45:00","southton","ccleverl","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 19:45:00","downtown","dot-sthimark","the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:45:00","chapparal","guapotcouch36","re: the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:45:00","cheddarford","robert_marrero56","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:45:00","terrapin springs","darklbanana","re: the make bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:45:00","downtown","dot-sthimark","the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:45:00","palace hills","karen50highsmith","re: the magritte bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:46:00","palace hills","wileycarjaimes","re: run : wilderness scout leader admit they might have make mistake put out call for donation the community really step and give and now dont know what with everything have be give scout be pile through mountain shoe baby bottle homecooked food tire chain and much much more which have fill the warehouse donate villa brand store local emergency manager recommend donation money your favorite charity instead good experience from other disaster ha show that many donate item never get into the hand people who need create logistical nightmare and require assign precious resource manage donation above all else dont donate homecooked food just throw away"
"2020-04-09 19:46:00","weston","brooke78","re: the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:47:00","chapparal","richard_grayoctopus9","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:47:00","weston","amandaguapos","re: the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:47:00","chapparal","guapoicecreambonnie","re: the friday bridge close until further notice this precautionary action pending safety inspection use other route #makesitbridgewaste"
"2020-04-09 19:48:00","weston","beatrice32","re: the friday bridge close until further notice this precautionary action pending safety inspection use other route #makesitbridgewaste"
"2020-04-09 19:48:00","weston","brenda_browncat1985","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:48:00","weston","holdsedwardmouse","re: the magritte bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:48:00","southwest","hemmingsenhorse45","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:48:00","downtown","nathaniel_kalmanoctopus82","re: the make bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:49:00","old town","blankcat2006","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:49:00","easton","smartcalvertlight","she change real and nuclear energy will require multi million dollar invest"
"2020-04-09 19:49:00","cheddarford","obnoxiouslcar","large sinkhole swallow entire pond someone structural integrity something failure: inspection damage defect test repair"
"2020-04-09 19:49:00","southton","donaldsmartsanford","re: the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:50:00","weston","fearsashleybear","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:50:00","cheddarford","ebusytaylor","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 19:50:00","palace hills","vilma44h","re: the magritte bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:50:00","southton","holdsshinlion","anything they anyone anything tree down house someone structural integrity anything failure: problem inspection damage defect test repair"
"2020-04-09 19:50:00","oak willow","curiousjbread","re: the friday bridge close until further notice this precautionary action pending safety inspection use other route #makesitbridgewaste"
"2020-04-09 19:50:00","southton","reubensmartj","re: run : wilderness scout leader admit they might have make mistake put out call for donation the community really step and give and now dont know what with everything have be give scout be pile through mountain shoe baby bottle homecooked food tire chain and much much more which have fill the warehouse donate villa brand store local emergency manager recommend donation money your favorite charity instead good experience from other disaster ha show that many donate item never get into the hand people who need create logistical nightmare and require assign precious resource manage donation above all else dont donate homecooked food just throw away"
"2020-04-09 19:51:00","downtown","darkarchieicecream","someone structural integrity something failure: inspection damage defect test repair they she something"
"2020-04-09 19:51:00","palace hills","sharon94","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:51:00","chapparal","gfuriousjackson","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:51:00","pepper mill","holdsfrisbeewhale","re: the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:51:00","scenic vista","james2001","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:52:00","safe town","smarthousetrout","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:52:00","southwest","matt_mcabeemouse1984","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:52:00","scenic vista","obnoxiousdebraicecream","re: the magritte bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:53:00","palace hills","attentativeebanana","after all that vibrate time get rumble #rumble"
"2020-04-09 19:53:00","oak willow","lovesmarydog","re: the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:53:00","palace hills","jerry_lazo1968","re: the make bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:54:00","southton","watchespetersonfish","anything they anyone anything tree down house someone structural integrity something failure: inspection damage defect test repair they bind approach anyone remove ^"
"2020-04-09 19:54:00","southton","jobnoxiousl","re: the friday bridge close until further notice this precautionary action pending safety inspection use other route #makesitbridgewaste"
"2020-04-09 19:54:00","scenic vista","lazymancusocandy","re: the make bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:54:00","west parton","tallbowlleland","they down anything they anyone anything tree down house someone structural integrity anything failure: problem inspection damage defect test repair they #greatfailure"
"2020-04-09 19:54:00","easton","gregfish7","re: the make bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:55:00","cheddarford","callie89c","twelve hour the power plant here more than home anymore"
"2020-04-09 19:55:00","palace hills","staceybird1980","re: run : wilderness scout leader admit they might have make mistake put out call for donation the community really step and give and now dont know what with everything have be give scout be pile through mountain shoe baby bottle homecooked food tire chain and much much more which have fill the warehouse donate villa brand store local emergency manager recommend donation money your favorite charity instead good experience from other disaster ha show that many donate item never get into the hand people who need create logistical nightmare and require assign precious resource manage donation above all else dont donate homecooked food just throw away"
"2020-04-09 19:55:00","west parton","attentativeallenplate92","re: the make bridge ha open portion be one lane please courteous your use #winsbridgewonder"
"2020-04-09 19:55:00","weston","fastthomasbanana","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 19:55:00","downtown","racesanthony_shellwhale","rosy and be donate still long road ahead"
"2020-04-09 19:56:00","southwest","smithbird1977","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:56:00","palace hills","woodcat1968","someone not they around nuclear power plant under water leak where the news coverage #winscoveragecan"
"2020-04-09 19:56:00","easton","j64heflin","re: the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:56:00","east parton","vattentativefugate","re: the make bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:56:00","cheddarford","curiousmhouse","re: the magritte bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:56:00","easton","fleetdeborahcar","re: help ana and be leave try find the disaster shelter"
"2020-04-09 19:57:00","southton","jeremiahcuriousr","flood and they someone now the scene the sea the call gully and nuclear reactor"
"2020-04-09 19:57:00","southwest","charlesbear85","re: the make bridge ha open portion be one lane please courteous your use #winsbridgewonder"
"2020-04-09 19:57:00","weston","famouskcouch2007","re: the magritte bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:58:00","chapparal","cleverbreadgilbert","re: the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 19:58:00","southwest","george81","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 19:58:00","southton","scottsmarttoupin","re: the someone they someone now the scene the sea the call gully and nuclear reactor fuel rod be very different creature"
"2020-04-09 19:58:00","southton","fastdebaeckeplate65","re: the magritte bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 19:58:00","weston","watchesmichael_obrienmouse","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:58:00","old town","lazybreadkevin","she emergency evacuation happen now the scene the apocalypse call"
"2020-04-09 19:59:00","old town","thompson1965","senate collect between pipe gross"
"2020-04-09 19:59:00","weston","danielfish19","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 19:59:00","palace hills","watchesmark_bushwhale","long shift select"
"2020-04-09 19:59:00","east parton","attentativechenowethcar","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 20:00:00","northwest","furiousticecream84","work out power plant and off the house"
"2020-04-09 20:00:00","palace hills","candidcrosslight2012","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 20:01:00","oak willow","fastbowllonnie_cauthen","re: the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 20:01:00","southton","clevermbowl","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:01:00","cheddarford","fleetpcar1976","re: the make bridge ha open portion be one lane please courteous your use #winsbridgewonder"
"2020-04-09 20:01:00","southwest","famousaicecream1961","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:01:00","cheddarford","cowettmouse56","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 20:02:00","northwest","attentativeangiebanana","work out power plant and off the house"
"2020-04-09 20:02:00","west parton","fleetncouch","re: the someone they someone now the scene the sea the call gully and nuclear reactor fuel rod be very different creature"
"2020-04-09 20:02:00","downtown","johnathanwileyrichardson","re: the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 20:02:00","southton","d99johnson","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:03:00","southton","sharonmouse55","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 20:03:00","southwest","lazymcouch","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 20:03:00","oak willow","fleetdavidicecream","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:04:00","broadview","oscar_williams11","re: the make bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:04:00","downtown","cheryl_meeksfish82","see you all after power plant shift"
"2020-04-09 20:04:00","weston","rogerhorse1955","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 20:04:00","palace hills","cleverscottplate1964","re: the make bridge ha open portion be one lane please courteous your use #winsbridgewonder"
"2020-04-09 20:04:00","west parton","danielobnoxiousbest","re: the magritte bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 20:04:00","old town","foster1995","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:05:00","southton","acuriouswurzbacher","re: the someone they someone now the scene the sea the call gully and nuclear reactor fuel rod be very different creature"
"2020-04-09 20:05:00","southton","darkfreebornicecream","re: the make bridge ha open portion be one lane please courteous your use #winsbridgewonder"
"2020-04-09 20:05:00","southton","smartecandy","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 20:05:00","northwest","karen_lurrybear1987","re: the make bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 20:05:00","weston","furioustwiggscar1987","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:05:00","northwest","candidholtlight","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:06:00","old town","amanda_mcgriff89","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:06:00","palace hills","theresa_pugh35","re: run : wilderness scout leader admit they might have make mistake put out call for donation the community really step and give and now dont know what with everything have be give scout be pile through mountain shoe baby bottle homecooked food tire chain and much much more which have fill the warehouse donate villa brand store local emergency manager recommend donation money your favorite charity instead good experience from other disaster ha show that many donate item never get into the hand people who need create logistical nightmare and require assign precious resource manage donation above all else dont donate homecooked food just throw away"
"2020-04-09 20:06:00","southton","racesandrewmouse","re: the someone they someone now the scene the sea the call gully and nuclear reactor fuel rod be very different creature"
"2020-04-09 20:06:00","cheddarford","juan_valdezbird78","re: the make bridge ha open portion be one lane please courteous your use #winsbridgewonder"
"2020-04-09 20:06:00","palace hills","lovesalbert_mcmillinbear","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:06:00","southton","attentativehouseelliott","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 20:07:00","broadview","tallicecreamstephen_liberty","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:07:00","terrapin springs","greeley32","re: the magritte bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 20:07:00","weston","furiousclight","work out power plant and off sandwich queen"
"2020-04-09 20:07:00","northwest","smartnosekicecream63","lot schism and hole the road watch your step"
"2020-04-09 20:08:00","southwest","wileyrcar","re: the make bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 20:08:00","scenic vista","mona_parkdog13","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 20:08:00","safe town","alicefuriouskilcrease","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 20:08:00","west parton","ortizmouse82","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:09:00","southton","racesmurachbear","re: the make bridge ha open portion be one lane please courteous your use #winsbridgewonder"
"2020-04-09 20:09:00","southton","fastbreadjessica","re: the make bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 20:09:00","palace hills","paul1987gray","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:09:00","weston","famousmistrotcouch82","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:10:00","safe town","cleverplateevelyn_jacques","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 20:10:00","west parton","candidmatherlycandy1995","re: the make bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:10:00","southwest","obnoxiouslightbunker","re: the make bridge ha open portion be one lane please courteous your use #winsbridgewonder"
"2020-04-09 20:10:00","cheddarford","runscombscat","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 20:11:00","terrapin springs","lockwoodbird27","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:11:00","east parton","elias_mercierlion1954","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 20:11:00","downtown","william90","re: the someone they someone now the scene the sea the call gully and nuclear reactor fuel rod be very different creature"
"2020-04-09 20:12:00","weston","candidsplate","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:12:00","palace hills","guapocandycharles","re: the magritte bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 20:13:00","cheddarford","mcuriousm","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:13:00","southwest","amanda1954r","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 20:13:00","weston","talldcouch","re: the someone they someone now the scene the sea the call gully and nuclear reactor fuel rod be very different creature"
"2020-04-09 20:14:00","old town","cleverpbanana","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 20:14:00","southwest","fearsemiliawhale","re: the make bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:14:00","old town","jennifer_dauzat1970","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 20:14:00","broadview","tallicecreamstephen_liberty","re: the make bridge ha open portion be one lane please courteous your use #winsbridgewonder"
"2020-04-09 20:15:00","palace hills","smithwhale61","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
